ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Non-Profit_Status,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6720290,Terrebonne General Medical Center,8166 Main Street,Houma,70360-3498,LA,,Unable to find,2020,Combination of zip codes and places,Terrebonne,"70343, 70344, 70352, 70353, 70356, 70359, 70360, 70361, 70363, 70364, 70377, 70395, 70397","Bourg, Chauvin, Donner, dulac, Gibson, Gray, Houma, Bayou Cane, Montegut, Schriever, Theriot","Chronic Disease, health education/info, tobacco use, access to care/health education, cancer","Chronic Disease, health education/info, tobacco use, access to care/health education, cancer",https://www.tghealthsystem.com/documents/content/4_23_2020_Final_CHNA_TGMC_Report.pdf,https://www.tghealthsystem.com/documents/content/8_7_2020_Final_TGMC_ISP_Report.pdf,N/A
6720210,The NeuroMedical Center Rehabilitation Hospital,"10101 Park Rowe Avenue, Suite 500",Baton Rouge,70810-1685,LA,AMG Integrated Healthcare Management,Non-Profit,N/A unable to find,,,,,,,,,
6720880,Thibodaux Regional Medical Center,602 North Acadia Road,Thibodaux,70301-4847,LA,QHR,Non-Profit,2022,List of Places,"Assumption, Lafourche, St James, St Mary, Terrebonne",N/A,N/A,"Access to healthcare services, cancer, diabetes, heart disease & stroke, infant health & family planning, injury & violence, Mental Health, Substance Abuse, Nutrition, Physical Activity & Weight, Oral Health, Respiratory Diseases, Potentially Disabling Conditions, Tobacco Use, Sexual Health, Septicemia","Mental Health, Substance Abuse, Nutrition, Physical Activity & Weight, Heart Disease & Stroke, Diabetes, Tobacco Use, Cancer,  Oral Health, Respiratory Diseases, Potentially Disabling Conditions, Injury & Violence, Infant Health & Family Planning, Access to Healthcare Services, Sexual Health",https://www.thibodaux.com/documents/2022-Community-Health-Needs-Assessment.pdf,https://www.thibodaux.com/documents/2022-Community-Health-Needs-Assessment.pdf,N/A
6720670,Touro Infirmary,1401 Foucher Street,New Orleans,70115-3593,LA,LCMC Health,Non-Profit,2021,List of Places,"Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. James, St. John the Baptist, St. Tammany",N/A,N/A,"Access to and Continuity of Care, Health Equity and Discrimination in Healthcare, Mental and Behavioral Health","Access to and Continuity of Care, Health Equity and Discrimination in Healthcare, Mental and Behavioral Health",https://www.lcmchealth.org/sub/59167/documents/CHNA_Touro21.pdf,https://www.lcmchealth.org/documents/2022-Touro-Infirmary-Implementation-Report-Board-Approved.pdf,N/A
6720073,Tri Parish Rehabilitation Hospital,8088 Hawks Road,Leesville,71446-6649,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720032,Tulane Health System,1415 Tulane Avenue,New Orleans,70112-2600,LA,HCA Healthcare,Unable to find,2021,List of Places,"Jefferson, Orleans, St Bernard, St John the baptist, St Tammany, Tangipahoa, Washington  ",N/A,N/A,"Access to care, behavioral health, mental health, clinical care, Tobacco use, Diabetes, Heart disease, cancer","Access to care, behavioral health, mental health, clinical care, Tobacco use, Diabetes, Heart disease, cancer",https://tulanehealthcare.com/util/documents/2022/CHNA_Tulane_12-22-2021-a.pdf,https://tulanehealthcare.com/util/documents/2022/CHNA_Tulane_12-22-2021-a.pdf,sarah.balyeat@hcahealthcare.com
6720225,Union General Hospital,901 James Avenue,Farmerville,71241-2234,LA,,Unable to find,2021,"Combination of counties, zip codes, and places",Union,"71222, 71234, 71241, 71256, 71260, 71277","Bernice, Dawsonville, Farmerville, Lillie, Marion, Spearsville","Adolescent health, Malignant neoplasms, Cardiovascular diseases, Geriatric behaviors, Behavioral health, Drug Abuse, Mental health","Adolescent health, Malignant neoplasms, Cardiovascular diseases, Geriatric behaviors, Behavioral health, Drug Abuse, Mental health",https://uniongen.org/media/1209/unionchnafinal.pdf,https://uniongen.org/media/1209/unionchnafinal.pdf,cwade@uniongen.org
6720097,United Medical Rehabilitation Hospital,"3201 Wall Boulevard, Suite B",Gretna,70056-7755,LA,United Medical Rehabilitation Hospitals,Unable to find,N/A unable to find,,,,,,,,,
6720209,United Medical Rehabilitation Hospital,15717 Belle Drive,Hammond,70403-1439,LA,United Medical Rehabilitation Hospitals,Unable to find,N/A unable to find,,,,,,,,,
6720330,University Hospital and Clinics,2390 West Congress Street,Lafayette,70506-4298,LA,Lafayette General Health,Non-Profit,2022,List of Places,"Acadia, Evangeline, Iberia, Jefferson Davis, Lafayette, St. Landry, St. Martin, St. Mary, Vermilion ",N/A,N/A,"Mental health, cancer, heart disease, access to healthcare, nutrition and weight status, maternal and child health","Access to primary care, cancer, diabetes, health disparities, health education/literacy, heart disease, mental/behavioral health, maternal and child health, rural health, weight status, nutrition ",https://ochsnerlg.org/sites/default/files/Full%20CHNA%20Report%20-%20Released%201-3-2022_1.pdf,https://ochsnerlg.org/sites/default/files/OLG%20OUHC%20Implementation%20Plan%20Final%202-2022.pdf,paul.molbert@ochsner.org and Bently.Senegal@fmolhs.org
6720027,University Medical Center,2000 Canal Street,New Orleans,70112-3018,LA,LCMC Health,Non-Profit,2021,Combination of zip codes and places,"Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. James, St. John the Baptist, St. Tammany ","70115, 70119, 70118, 70122, 70126, 70127, 70117, 70128, 70124, 70130",N/A,"Access to  care, Health literacy, Behavioral health"," Access to and continuity of care,  Mental and Behavioral Health, Health Education and Health Literacy, Discrimination in Health Care, Health Related Impacts of Violence",https://www.lcmchealth.org/sub/59170/documents/2021_Community_Health_Needs_Assessment_UMC.pdf,https://www.lcmchealth.org/documents/UMC-CHNA-Implementation-Plan-V2-03.21.2022.pdf, CommunityOutreach@ochsner.org toni.flowers@lcmchealth.org. 
6720390,Vermilion Behavioral Health Systems - North Campus,2520 North University Avenue,Lafayette,70507-5306,LA,"Acadia Healthcare Company, Inc.",For-Profit,N/A unable to find,,,,,,,,,
6729060,Villa Feliciana Medical Complex,5002 Highway 10,Jackson,70748-3627,LA,,For-Profit,N/A unable to find,,,,,,,,,
6720879,,701 Cypress Street,Sulphur,70663-5000,LA,West Calcasieu health system,Non-Profit,2020,"Combination of counties, zip codes, and places","Beauregard, Cameron, Calcasieu ","70663, 70665, 70668, 70633, 70669, 70645","Sulphur, Carlyss, Vinton, DeQuincy, Westlake, Hackberry","Access to Care,  Behavioral and mental health, Chronic disease prevention and management, Accidental prevention"," Access to care, Behavioral and mental health,  Chronic disease prevention and management, Accident preention",https://www.wcch.com/Content/Uploads/wcch/images/WCCH_CHNA_2020.pdf,https://www.wcch.com/Content/Uploads/wcch/images/WCCH_CHNA_2020.pdf,N/A
6720706,,706 Ross Street,Oak Grove,71263-9798,LA,West Carroll health system,Non-Profit,N/A unable to find,,,,,,,,,
6720761,,5266 Commerce Street,Saint Francisville,70775,LA,West Feliciana health system,Non-Profit,N/A unable to find,,,,,,,,,
6720415,West Jefferson Medical Center,1101 Medical Center Boulevard,Marrero,70072-3191,LA,LCMC Health,Non-Profit,2021,Combination of zip codes and places,"Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. James, St. John, the Baptist,  St. Tammany ","70115, 70119, 70118, 70122, 70126, 70127, 70117, 70128, 70124, 70130",N/A,"Access to and Continuity of Care, Education and Health Literacy, Health Equity and Discrimination in Healthcare","Access to and Continuity of Care, Education and Health Literacy, Health Equity and Discrimination in Healthcare",https://www.lcmchealth.org/documents/content/CHNA_WJMC21.pdf,https://lcmchealth.sharepoint.com/WJMC/Shared%20Documents/Forms/AllItems.aspx?id=%2FWJMC%2FShared%20Documents%2FGeneralDocs%2FWJMC%20CHNA%20Implementation%20Plan%2D%202022%20%2D%202025%2Epdf&parent=%2FWJMC%2FShared%20Documents%2FGeneralDocs&p=true&ga=1,"CommunityOutreach@ochsner.org,    toni.flowers@lcmchealth.org. "
6720877,Willis-Knighton Medical Center,2600 Greenwood Road,Shreveport,71103-3908,LA,Willis-Knighton Health System,Non-Profit,2022,"Combination of counties, zip codes, and places","Bossier, Caddo ","71004, 71007,71029,71033,71043,71044,71047,71060,71061,71069,71082,71101,71103,71104,71105,71106,71108,71109,71115,71118,71119,71129,71006,71037,71051,71064,71067,71107,71110,71111,71112",N/A,"Access to Health Services, Healthcare Issues of Adults and 65+,Health Communication,  Clinical Preventive Services, Mental Health and Mental Disorders,Overweight and Obesity,Diabetes,Cancer, Chronic Disease","Access to Health Services, Healthcare Issues of Adults and 65+,Health Communication,  Clinical Preventive Services, Mental Health and Mental Disorders",https://www.wkhs.com/docs/default-source/community-health-needs-assessment/2022-chna-implementation-strategies.pdf?placement=wkpps.com,https://www.wkhs.com/docs/default-source/community-health-needs-assessment/2022-chna-implementation-strategies.pdf,N/A
6720888,Winn Parish Medical Center,301 West Boundary Avenue,Winnfield,71483-3427,LA,,For-Profit,N/A unable to find,,,,,,,,,
6720121,Woman's Hospital,100 Woman's Way,Baton Rouge,70817-5100,LA,,Unable to find,2021,List of Places,East Baton Rouge,N/A,N/A,"Obesity, HIV and other STIs, Mental and Behavioral Health, Chronic Diseases, Healthy Equity and Racial Disparities, Nutrition/Food Access, Smoking Cessation, Maternal and Infant Health, Pediatric and Adolescent Health, Public Health Emergency Preparedness, Sexually Transmitted Infections/HIV/Hepatitis C, . Social Determinants of Health","Obesity, HIV and other STIs, Mental, Behavioral Health, Access to Care, Healthy Living",https://www.brgeneral.org/documents/content/CHNA-2022-final-file-3-23-22-spread.pdf,https://www.brgeneral.org/documents/content/CHNA-2022-final-file-3-23-22-spread.pdf,N/A
6720345,Women's and Children's Hospital,4600 Ambassador Caffery Parkway,Lafayette,70508-6923,LA,HCA Healthcare,Unable to find,2021,List of Places,"Acadia, Evangeline, Iberia, Jefferson Davis, Lafayette, St. Landry, St. Martin, St. Mary, Vermilion ",N/A,N/A,"Access to primary care, Cancer, Diabetes, Health disparities, Health education/literacy, Heart disease, Mental/behavioral health, Maternal and child health, Rural health, obesity","Access to primary care, Cancer, Diabetes, Health disparities, Health education/literacy, Heart disease, Mental/behavioral health, Maternal and child health, Rural health, obesity",https://ochsnerlg.org/sites/default/files/Full%20CHNA%20Report%20-%20Released%201-3-2022_1.pdf,https://ochsnerlg.org/sites/default/files/Full%20CHNA%20Report%20-%20Released%201-3-2022_1.pdf,paul.molbert@ochsner.org
