ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Non-Profit_Status,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6380225,Shepherd Center,2020 Peachtree Road NW,Atlanta,30309-1465,GA,,Non-Profit,2018,List of Counties,"Cherokee, Clayton, Cobb, DeKalb, Douglas, Fulton, Gwinnett, Henry",N/A,N/A,"Need for community-based primary care physicians willing to accept individuals with ABI and SCI,Need for specialized services to meet the unique home health needs of persons with ABI and SCI;Need for community-based programs to provide caregiver education, training and support; Need for community-based specialized rehabilitation services for individuals with ABI, SCI and MS;Need for community care coordination and management professionals with an understanding of the unique pain management, behavioral adjustment and sexuality-related issues of individuals with ABI and SCI;Need for enhanced community educational outreach on the prevention of primary injuries, secondary complications, appropriate standards of care, and aging-related issues of individuals with ABI and SCI;Need for and MS;Need for community-based exercise programs and facilities for individuals with AB, SCI and MS.","Need for community-based primary care physicians willing to accept individuals with ABI and SCI,Need for specialized services to meet the unique home health needs of persons with ABI and SCI;Need for community-based programs to provide caregiver education, training and support; Need for community-based specialized rehabilitation services for individuals with ABI, SCI and MS;Need for community care coordination and management professionals with an understanding of the unique pain management, behavioral adjustment and sexuality-related issues of individuals with ABI and SCI;Need for enhanced community educational outreach on the prevention of primary injuries, secondary complications, appropriate standards of care, and aging-related issues of individuals with ABI and SCI;Need for telephone and web-based peer support systems for individuals with ABI, SCI and MS;Need for community-based exercise programs and facilities for individuals with AB, SCI and MS",https://www.shepherd.org/files/file/Shepherd%20%20CHNA%20Report%2010-29-18-FINAL.pdf,https://www.shepherd.org/files/file/Shepherd%20%20CHNA%20Report%2010-29-18-FINAL.pdf,N/A
6381193,South Georgia Medical Center,2501 North Patterson Street,Valdosta,31602-1735,GA,South Georgia Medical Center,,2019,List of Counties,"Lowndes, Berrien, Echols, Brooks, Lanier, Cook, Clinch",N/A,N/A,"Need for increased access to primary care services for uninsured, Medicaid recipients, and persons with high insurance deductibles to avoid inappropriate use of the Emergency Room; Need for partnerships to enhance promotion of healthy nutrition, lifestyle and exercise to reduce the prevalence of cancer, diabetes, hypertension, heart disease, obesity and overweight; Need for increased access to behavioral health services for uninsured, Medicaid recipients, and persons with high insurance deductibles.; Need for a “sliding scale” clinic to provide specialty care services for uninsured, Medicaid recipients, and persons with high insurance deductibles; Need for selected medical sub-specialists within the community (endocrinology, hematology and neurosurgery); Need for enhanced access to non-emergency medical transportation to physician offices for persons with limited resources and mobility; Need for partnerships to enhance access to dental services for persons with limited resources; Need for partnerships to provide education, screening and treatment for sickle cell.","Need for increased access to primary care services for uninsured, Medicaid recipients, and persons with high insurance deductibles to avoid inappropriate use of the Emergency Room; Need for partnerships to enhance promotion of healthy nutrition, lifestyle and exercise to reduce the prevalence of cancer, diabetes, hypertension, heart disease, obesity and overweight; Need for increased access to behavioral health services for uninsured, Medicaid recipients, and persons with high insurance deductibles;  Need for a “sliding scale” clinic to provide specialty care services for uninsured, Medicaid recipients, and persons with high insurance deductibles; Need for selected medical sub-specialists within the community (endocrinology, hematology and neurosurgery); Need for enhanced access to non-emergency medical transportation to physician offices for persons with limited resources and mobility;  Need for partnerships to enhance access to dental services for persons with limited resources;  Need for partnerships to provide education, screening and treatment for sickle cell.",https://www.sgmc.org/wp-content/uploads/2020/07/SGMC-2019-CHNA-for-MAIN.pdf,https://www.sgmc.org/wp-content/uploads/2020/07/SGMC-2019-CHNA-for-MAIN.pdf,N/A
6380901,South Georgia Medical Center Berrien Campus,1221 East McPherson Avenue,Nashville,31639-2326,GA,South Georgia Medical Center,,2021,List of Counties,Berrien,N/A,N/A,Alcohol and substance abuse; Obesity in adults and childre; Need for urgent care/walk in clinic; Lack of knowledge of services provided in Berrien County,Alcohol and substance abuse; Obesity in adults and childre; Need for urgent care/walk in clinic; Lack of knowledge of services provided in Berrien County,https://www.sgmc.org/wp-content/uploads/2021/09/Berrien-CHNA-2021-FINAL.pdf,https://www.sgmc.org/wp-content/uploads/2021/09/Berrien-CHNA-2021-FINAL.pdf,N/A
6380693,South Georgia Medical Center Lanier Campus,116 West Thigpen Avenue,Lakeland,31635-1011,GA,South Georgia Medical Center,,2019,List of Counties,Lanier,N/A,N/A,"Lack of specialists, lack of a pediatrician, lack of helathcare for uninsured women and teens, lack of new technology for imaging services, lack of mental health services, child neglect, lack of tobacco/vaping cessation programs",Care for the uninsured and underinsured,https://www.sgmc.org/wp-content/uploads/2019/04/Lanier-CHNA-2019.pdf,https://www.sgmc.org/wp-content/uploads/2019/04/Priority-Areas-strategy-for-Plan-Implementation-2019.pdf,N/A
6380340,Southeast Georgia Health System Brunswick Campus,2415 Parkwood Drive,Brunswick,31520-4722,GA,Southeast Georgia Health System,,2019,List of Counties,"Brantley, Camden, Charlton, Glynn, McIntosh, Wayne",N/A,N/A,"Increase access to primary care, Provide targeted health education and screenings, maternal and neonatal health, mental health care treatment, substance abuse treatment, improve access to health care, reduce the proportion of uninsured","Increase access to primary care, Provide targeted health education and screenings, maternal and neonatal health, mental health care treatment, substance abuse treatment, improve access to health care, reduce the proportion of uninsured",https://www.sghs.org/documents/2019-SGHS-Brunswick-CHNA-(with-Exhibits)-FINAL-4.30.19.pdf,Same as CHNA,N/A
6380985,Southeast Georgia Health System Camden Campus,2000 Dan Proctor Drive,Saint Marys,31558-3810,GA,Southeast Georgia Health System,,2022,List of Counties,"Brantley, Camden, Charlton",N/A,N/A,"mental health and substance abuse needs, referral sources, primary and specialty care, obesity/weight management, hypertension, exercise, nutrition/diet, diabetes, Improve availability of primary care appointments and decrease inappropriate use of the emergency room","mental health and substance abuse needs, referral sources, primary and specialty care, obesity/weight management, hypertension, exercise, nutrition/diet, diabetes, Improve availability of primary care appointments and decrease inappropriate use of the emergency room",https://www.sghs.org/documents/CHNA-2022-Camden-Report-FINAL-4.30.33.pdf,Same as CHNA,N/A
6380478,Southeastern Regional Medical Center,600 Celebrate Life Parkway,Newnan,30265-8000,GA,Cancer Treatment Centers of America,,2022,List of Counties,Clayton,N/A,N/A,"Maintain and improve access to care for the community in underserved areas, increase access and participation in preventative services and education to targeted residents in underserved areas, Continue to increase mental health services in Clayton County","Maintain and improve access to care for the community in underserved areas, increase access and participation in preventative services and education to targeted residents in underserved areas, Continue to increase mental health services in Clayton County",https://southernregional.org/wp-content/uploads/2022/12/2022_2024-CHNA_WEB.pdf,Same as CHNA,N/A
6380945,Southern Regional Medical Center,11 Upper Riverdale Road SW,Riverdale,30274-2615,GA,Prime Healthcare Services,,2022,List of Zip Codes,N/A,"30274, 30297, 30236, 30349, 30238, 30296, 30260, 30228, 30253, 30281, 30294, 30291, 30273",N/A,"Maintain and improve access to health care in our community; Continue focus to increase mental health services for the county; Develop a communication network with all community partners to access and respond to healthcare needs and misconceptions, and link our community to appropriate services; Increase awareness of and participation in preventative healthcare services and education to our underserved residents.","Maintain and improve access to health care in our community; Continue focus to increase mental health services for the county; Develop a communication network with all community partners to access and respond to healthcare needs and misconceptions, and link our community to appropriate services; Increase awareness of and participation in preventative healthcare services and education to our underserved residents.",https://www.southernregional.org/documents/2022_2024-CHNA_WEB.pdf,https://www.southernregional.org/documents/2022_2024-CHNA_WEB.pdf,N/A
6380470,Southwest Georgia Regional Medical Center,361 Randolph Street,Cuthbert,39840-6127,GA,Phoebe Putney Health System,Unable to find,N/A unable to find,,,,,,,,,
6380257,SummitRidge Hospital,250 Scenic Highway,Lawrenceville,30046-5675,GA,,For-Profit,N/A unable to find,,,,,,,,,
6380006,St. Francis Hospital,2122 Manchester Expressway,Columbus,31904-6878,GA,LifePoint Health,For-Profit,N/A unable to find,,,,,,,,,
6381040,St. Joseph's Hospital,11705 Mercy Boulevard,Savannah,31419-1791,GA,,,2019,List of Counties,Chatham,N/A,N/A,"health insurance, mental health services, ood and exercise opportunites, access to affordable and convenient health care, chronic disease and routine care","health insurance for adults and children and affordable health care services, mental health services, access to exercise opportunities, access to chronic disease/specialty care",https://www.sjchs.org/docs/default-source/default-document-library/sjc_chna_20191614e77c315a4f97bdc5083d627f9349.pdf?sfvrsn=21405c4a_4,https://www.sjchs.org/docs/default-source/default-document-library/sjc_2019_implementation_plan1.pdf?sfvrsn=6686340c_2,N/A
6380635,St. Mary's Good Samaritan Hospital,5401 Lake Oconee Parkway,Greensboro,30642-4232,GA,Trinity Health,Non-Profit,2022,Combination of counties and zip codes,"Green, Hancock, Morgan, Putnam, Taliaferro","30642, 30665, 30669, 30678, 31024, 31026, 31087, 30820, 31045, 30650, 30055, 30621, 30663, 30625, 30641, 30056, 30623, 30631, 30664",N/A,"Access to Healthcare, Addressing Social Needs, Behavioral and Mental Health, Chronic Disease Prevention and Management","Access to Healthcare, Addressing Social Needs, Behavioral and Mental Health, Chronic Disease Prevention and Management",https://www.stmaryshealthcaresystem.org/assets/documents/hospital-docs/2022_chna_good_samaritan_final.pdf,N/A,N/A
6380050,St. Mary's Health Care System,1230 Baxter Street,Athens,30606-3791,GA,Trinity Health,Non-Profit,2022,Combination of counties and zip codes,"Athens-Clarke, Barrow, Jackson, Madison, Oconee, Oglethorpe, Walton","30529, 30549, 30605, 30606, 30607, 30621, 30625, 30628, 30629, 30633, 30635, 30641, 30642, 30643, 30650, 30655, 30656, 30662, 30677, 30680, 31024",N/A,"Access to Healthcare, Addressing Social Needs, Behavioral and Mental Health, Chronic Disease Prevention and Management","Access to Healthcare, Addressing Social Needs, Behavioral and Mental Health, Chronic Disease Prevention and Management",https://www.stmaryshealthcaresystem.org/assets/documents/hospital-docs/2022_chna_st._mary_s_final.pdf,N/A,N/A
6389226,St. Mary's Sacred Heart Hospital,367 Clear Creek Parkway,Lavonia,30553-4173,GA,Trinity Health,Non-Profit,2019,List of Counties,"Franklin, Hart",N/A,N/A,"Cardiovascular Health, Nutrition, Obesity, Diabetes, Behavorial Health, Maternal and child health, healthcare access, Reproductive health, Cerebrovascular, cancer, Respiratory health, Injuries and accidents","Cardiovascular Health; Nutrition, Obesity and Diabetes; Cerebrovascular; Respiratory health",https://www.stmaryshealthcaresystem.org/about-us/easset_upload_file23561_338964_e.pdf,https://www.stmaryshealthcaresystem.org/about-us/easset_upload_file23561_338964_e.pdf,N/A
6381170,Stephens County Hospital,163 Hospital Drive,Toccoa,30577-6820,GA,,Non-Profit,2019,List of Counties,"Stephens, Franklin",N/A,N/A,"Mental Health, Substance Abuse, Access to Care, Maternal and Child Health","Mental Health, Substance Abuse, Access to Care, Maternal and Child Health",https://stephenscountyhospital.com/fullpanel/uploads/files/NEGA-CHNA-For-External-Use.pdf,https://stephenscountyhospital.com/fullpanel/uploads/files/2019-sch-implementation-strategy.pdf,N/A
6380385,Tanner Medical Center-Carrollton,705 Dixie Street,Carrollton,30117-3818,GA,Tanner Health System,Non-Profit,2022,List of Counties,"Randolph, Cleburne ",N/A,N/A,"Access to care, Chronic disease education, prevention and management, Mental/behavioral health services, Substance misuse/drugs, Community health education","Access to care, Chronic disease education, prevention and management, Mental/behavioral health services, Substance misuse/drugs, Community health education",https://www.tanner.org/upload/docs/Community%20Impact/2022-CHNA-TMCEA.pdff,N/A,support@tannermychart.org
6381215,Tanner Medical Center-Villa Rica,601 Dallas Highway,Villa Rica,30180-1202,GA,Tanner Health System,Non-Profit,2022,List of Counties,"Carroll, Haralson, Heard",N/A,N/A,"Access to Care, Healthy and Active Lifestyles and Education, Chronic Disease Education Prevention, Education and Management, Mental/Behavioral Health, Substance Misuse, Social Determinants of Health ","Access to Care, Healthy and Active Lifestyles and Education, Chronic Disease Education Prevention, Education and Management, Mental/Behavioral Health, Substance Misuse, Social Determinants of Health 
",https://www.tanner.org/upload/docs/Community%20Impact/2022-CHNA-Tanner-Health-System.pdf,https://www.tanner.org/upload/docs/Community%20Impact/Tanner%20Health%20System%20Implementation%20Strategy_Final.pdf,support@tannermychart.org
6380650,Taylor Regional Hospital,Macon Highway,Hawkinsville,31036,GA,,Non-Profit,2022,List of Counties,"Pulaski, Bleckley, Dooly, Wilcox",N/A,N/A,"mental health, metabolic diseases (hypertension, diabetes, obesity), cancer","mental health, metabolic diseases (hypertension, diabetes, obesity), cancer",https://taylorregional.org/assets/files/CHNA%20-%202022.pdf,https://taylorregional.org/assets/files/CHNA-ImplementationStrategy-2022.pdf,N/A
6381160,Tift Regional Medical Center,901 East 18th Street,Tifton,31794-3648,GA,Tift Regional Health System,Non-Profit,2021,Combination of counties and places,"Tift, Turner, Cook, Atkinson, Benhill, Berrien, Coffee, Colquitt, Crisp, Irwin, Wilcox, Worth",N/A,"TRMC, Southwell Medical, Tifton Physicians Center, the West Campus, the new Mobile Clinic","Access to Care, Care Coordination Services, System Capacity","Access to Care, Care Coordination Services, System Capacity",https://mysouthwell.com/wp-content/uploads/2021/06/Southwell-System-CHNA-FINAL-Report-March-2021.pdf,N/A,N/A
6380815,Turning Point Hospital,3015 Veterans Parkway South,Moultrie,31788-6705,GA,"Universal Health Services, Inc.",Unable to find,N/A unable to find,,,,,,,,,
6389065,Union General Hospital,35 Hospital Road,Blairsville,30512-3139,GA,"Union General Hospital, Inc.",Non-Profit,2021,List of Counties,Union,N/A,N/A,"Health Care Access , Drug & Substance Abuse Treatment, Respiratory System Disease, Diabetes/Metabolic Disease, Mental Health • Child Nutrition, Heart Disease/Vascular Disease, Overweight/Obesity, Cancer","Overweight/Obesity, Child Nutrition, Cancer, Diabetes/Metabolic Disease, Mental Health",https://www.uniongeneralhealthsystem.com/fullpanel/uploads/files/2021-union-general-hospital-chna.pdf,N/A,amygrubbs@uniongeneral.org
6380270,University Hospital,1350 Walton Way,Augusta,30901-2629,GA,University Health Care System,Non-Profit,2023,Combination of counties and zip codes,"Thomson,  McDuffie, Richmond","30809, 30813, 30815, 30824, 30830, 30901, 30904, 30906, 30907, 30909",N/A,"Access to mental health programs, Hypertension, Diabetes, High cholesterol, COPD, Asthma (seeing more in kids due to environmental factors), Heart disease, Stroke, Weight management, Substance abuse, Obesity, HIV, STDs, Low literacy levels affect the ability to best patient education and follow up, More students are overweight (RCBOE nurse), More students are having seizures due to parents not being educated to address signs or issues earlier, COVID & effects, Addiction, substance abuse, Domestic violence, Lack of oral/dental health leads to decline in quality of life including speech and self-confidence.","Heart Attack and Stroke, Diabetes, Maternal Health and Morbidity",http://universityhealth.org/fullpanel/uploads/files/fy23-piedmont-augusta-chna-final.pdf,http://universityhealth.org/fullpanel/uploads/files/fy23-piedmont-augusta-implementation-strategy-final.pdf,N/A
6381150,University Hospital McDuffie,"2460 Washington Road, NE",Thomson,30824,GA,University Health Care System,Non-Profit,2019,List of Counties,"McDuffie, Warren, Lincoln, Columbia",N/A,N/A,"Hypertension, Obesity and poor nutrition, Diabetes, Heart disease, Substance abuse, Opioid abuse, STDs, Arthritis, Mental health/ Depression/ Anxiety/ Bullying among youth, Sedentary lifestyle/ too much screen time, Cancer, Pregnancy once out of high school,  Medicare no longer covering telehealth at Serenity","Heart disease and stroke as it pertains to access, Diabetes as it pertains to nutrition, physical activity, and weight status, Women's health",http://www.universityhealth.org/fullpanel/uploads/files/chna-2019-mcduffie-final12-16-19.pdf,http://www.universityhealth.org/fullpanel/uploads/files/chna-is-2019-mcduffie-final2.pdf,N/A
6380260,University Hospital Summerville,2260 Wrightsboro Road,Augusta,30904-4726,GA,University Health Care System,Non-Profit,2023,Combination of counties and zip codes,Richmond,"30809, 30813, 30815, 30824, 30830, 30901, 30904, 30906, 30907, 30909",N/A,"Access to mental health programs, Hypertension, Diabetes, High cholesterol, COPD, Asthma (seeing more in kids due to environmental factors), Heart disease, Stroke, Weight management, Substance abuse, Obesity, HIV, STDs, Low literacy levels affect the ability to best patient education and follow up, More students are overweight (RCBOE nurse), More students are having seizures due to parents not being educated to address signs or issues earlier, COVID & effects, Addiction, substance abuse, Domestic violence, Lack of oral/dental health leads to decline in quality of life including speech and self-confidence.","Heart Attack and Stroke, Diabetes, Maternal Health and Morbidity",http://universityhealth.org/fullpanel/uploads/files/fy23-piedmont-augusta-chna-final.pdf,http://universityhealth.org/fullpanel/uploads/files/fy23-piedmont-augusta-implementation-strategy-final.pdf,N/A
6381130,Upson Regional Medical Center,801 West Gordon Street,Thomaston,30286-3426,GA,HealthTech Management Services,,2021,List of Counties,Upson,N/A,N/A,"Mental Health, Access to care, Substance Use, Obesity and Chronic Diseases, Poverty/Socioeconomics, Teen Pregnancy, Law enforcement staffing, Trust in medical science","Mental Health, Access to care, Substance Use, Obesity and Chronic Diseases, Poverty/Socioeconomics, Teen Pregnancy",https://urmc.org/uploads/files/89/33/893337342d2bc28b2115bb187a94c141.pdf,https://urmc.org/uploads/files/2a/36/2a366cbe8a47571c266739142d08d7aa.pdf,N/A
6380275,Walton Rehabilitation Hospital,1355 Independence Drive,Augusta,30901-1037,GA,Encompass Health Corporation,Unable to find,N/A unable to find,,,,,,,,,
6381223,Warm Springs Medical Center,5995 Spring Street,Warm Springs,31830-2149,GA,,Non-Profit,2022,List of Counties,Meriwether,N/A,n/a,"Economic concerns, obesity/overweight and phyicial activity, substance use, access to resources, high uninsured, provider shortages, lack of speciality services, poor mental health, poor physical health including chronic conditions","Community education and awareness of health services, Health Services Access, Mental Health and Substance Use",http://www.warmspringsmc.org/CHNA/chna.pdf,http://www.warmspringsmc.org/CHNA/chna.pdf,theresa.gordon@warmspringsmc.org
6380987,Washington County Regional Medical Center,610 Sparta Road,Sandersville,31082-1860,GA,,Unable to find,2019,List of Counties,"Washington, Hancock, Wilkinson, Baldwin, Johnson ",N/A,N/A,"Chronic Diseases (Hypertension, Obesity, Cancer, and Cardiac Problems), Sexually Transmitted Diseases (STDs), Teenage Pregnancy, Substance Abuse, Mental Health, and Access to providers and healthcare services","Communication between the hospital and the community, specifically to inform the community of available resources; Access to providers and specialty services; Social determinants of health; Use of the Emergency Department as primary care, Transportation, and Chronic Disease Management",https://www.wcrmc.com/fileadmin/user_upload/Community_Health_Needs_Assessment_2020.pdf,N/A,Henry Young PHD hnyoung@uga.edu
6380680,Wayne Memorial Hospital,865 South First Street,Jesup,31545-0210,GA,,Non-Profit,N/A unable to find,,,,,,,,,
6380110,Wellstar Atlanta Medical Center,303 Parkway Drive NE,Atlanta,30312-1212,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Clayton, DeKalb, Douglas, Fulton, Henry, Newton, Rockdale ","30002, 30012, 30013, 30014, 30016, 30021, 30030, 30032, 30033, 30034, 30035, 30038, 30054, 30058, 30079, 30080. 30082, 30083, 30087, 30088, 30094, 30126, 30134, 30135, 30168, 30180, 30187, 30213, 30214, 30228, 30236, 30238, 30253, 30260, 30273, 30274, 30281, 30288, 30291, 30294, 30296, 30297, 30303, 30305, 30306, 30307, 30308, 30309, 30310, 30311, 30312, 30312, 30314, 30315, 30316, 30317, 30318, 30319, 30322, 30324, 30326, 30327, 30329, 30331, 30336, 30337, 30339, 30341, 30342, 30344, 30345, 30349, 30354, 30363",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Education, Cancer, Cuturally competent services, Sexually transmitted diseases (HIV/AIDs and STIs), Violence and Crime","Access to Appropriate Healthcare, Behavioral Health, Maternal and Child Health, Healthy Living, Housing, Poverty",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380285,WellStar Cobb Hospital,3950 Austell Road,Austell,30106-1121,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Bartow, Cherokee, Cobb, Douglas, Paulding","30008, 30060, 30062, 30064, 30066, 30067, 30068, 30069, 30080, 30082, 30101, 30102, 30106, 30114, 30122, 30126, 30127, 30132, 30134, 30135, 30141, 30144, 30152, 30157, 30168, 30188, 30189",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Cancer, Sexually transmitted diseases, Violence and Crime, Education, Culturally competent services","Access to Appropriate Healthcare, Behavioral Health, Maternal and Child Health, Healthy Living, Housing, Poverty",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380525,WellStar Douglas Hospital,8954 Hospital Drive,Douglasville,30134-2282,GA,WellStar Health System,Non-Profit,2019,Combination of counties and zip codes,"Carroll, Douglas","30135, 30134, 30122, 30180, 30187",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Violence and Crime, Cancer, Sexually transmitted diseases (HIV/AIDs and STIs), Education","Access to Appropriate Healthcare, Behavioral Health, Maternal and Child Health, Healthy Living, Housing, Poverty",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380775,WellStar Kennestone Hospital,677 Church Street,Marietta,30060-1148,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Bartow, Cherokee, Cobb, Douglas, Paulding","30008, 30060, 30062, 30064, 30066, 30067, 30068, 30069, 30080, 30082, 30101, 30102, 30106, 30114, 30122, 30126, 30127, 30132, 30134, 30135, 30141, 30144, 30152, 30157, 30168, 30188, 30189",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Cancer, Sexually transmitted diseases, Violence and Crime, Education, Culturally competent services","Access to Appropriate Healthcare, Behavioral Health, Maternal and Child Health, Healthy Living, Housing, Poverty",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380995,Wellstar North Fulton Hospital,3000 Hospital Boulevard,Roswell,30076-3899,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Cherokee, Forsyth, Fulton","30004, 30005, 30009, 30022, 30028, 30040, 30041, 30062, 30066, 30068, 30075, 30076, 30092, 30114, 30115, 30188, 30350",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Cancer, Sexually transmitted diseases (HIV/AIDs and STIs), Violence and Crime, Education, Culturally competent services","Access to Appropriate Healthcare, Behavioral Health, Maternal and Child Health, Healthy Living, Housing, Poverty",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380475,WellStar Paulding Hospital,2518 Jimmy Lee Smith Parkway,Hiram,30141,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Douglas, Paulding, Polk","30127, 30132, 30134, 30141, 30157",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Violence and Crime, Cancer, Sexually transmitted diseases (HIV/AIDs and STIs)","Access to Appropriate Healthcare, Behavioral Health, Maternal and Child Health, Healthy Living, Housing, Poverty",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380640,Wellstar Spalding Regional Hospital,601 South Eighth Street,Griffin,30224-4294,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Spalding , Pike, Butts, Lamar","30204, 30223, 30224, 30228, 30233,30292 ",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living (including access to food, physical activity, and chronic disease prevention and management), Housing, Poverty, Sexually transmitted diseases (HIV/AIDS and STIs), Violence and crime, Education,Transportation, Internet access","Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living (including access to food, physical activity, and chronic disease prevention and management), Housing, Poverty, Sexually transmitted diseases (HIV/AIDS and STIs), Violence and crime, Education,Transportation, Internet access",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380667,Wellstar Sylvan Grove Hospital,1050 McDonough Road,Jackson,30233-1599,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Spalding , Pike, Butts, Lamar","30204, 30223, 30224, 30228, 30233,30292 ",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living (including access to food, physical activity, and chronic disease prevention and management), Housing, Poverty, Sexually transmitted diseases (HIV/AIDS and STIs), Violence and crime, Education,Transportation, Internet access.","Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living (including access to food, physical activity, and chronic disease prevention and management), Housing, Poverty, Sexually transmitted diseases (HIV/AIDS and STIs), Violence and crime, Education,Transportation, Internet access",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380690,Wellstar West Georgia Medical Center,1514 Vernon Road,Lagrange,30240-4131,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Harris, Troup","30230, 30240, 30241, 31822, 31833 ",N/A,"Access to appropriate healthcare, Healthy living (including access to food, physical activity, and chronic disease prevention and management), Poverty, Behavioral health, Maternal and child health, Housing ,Cancer , Sexually transmitted diseases (HIV/AIDS and STIs), Violence and crime, Education, Internet access ","Access to appropriate healthcare, Healthy living (including access to food, physical activity, and chronic disease prevention and management), Poverty, Behavioral health, Maternal and child health, Housing ,Cancer , Sexually transmitted diseases (HIV/AIDS and STIs), Violence and crime, Education, Internet access ",https://www.wellstar.org/community/community-health-needs-assessment,"https://www.wellstar.org/community/community-health-needs-assessment
",chna@wellstar.org
6380215,WellStar Windy Hill Hospital,2540 Windy Hill Road,Marietta,30067-8632,GA,WellStar Health System,Non-Profit,2022,Combination of counties and zip codes,"Bartow, Cherokee, Cobb, Douglas, Paulding","30008, 30060, 30062, 30064, 30066, 30067, 30068, 30069, 30080, 30082, 30101, 30102, 30106, 30114, 30122, 30126, 30127, 30132, 30134, 30135, 30141, 30144, 30152, 30157, 30168, 30188, 30189",N/A,"Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Cancer, Sexually transmitted diseases, Violence and Crime, Education, and Culturally competent services","Access to appropriate healthcare, Behavioral health, Maternal and child health, Healthy living, Housing, Poverty, Cancer, Sexually transmitted diseases, Violence and Crime, Education, Culturally competent services",https://www.wellstar.org/community/community-health-needs-assessment,https://www.wellstar.org/community/community-health-needs-assessment,chna@wellstar.org
6380440,West Central Georgia Regional Hospital,3000 Schatulga Road,Columbus,31907-3117,GA,,Non-Profit,N/A unable to find,,,,,,,,,
6381105,Willingway Hospital,311 Jones Mill Road,Statesboro,30458-4765,GA,,For-Profit,N/A unable to find,,,,,,,,,
6381230,Wills Memorial Hospital,120 Gordon Street,Washington,30673-1602,GA,,Non-Profit,2022,Combination of counties and places,"Lincoln, Taliaferro, Wilkes",N/A,Washington,Speciality Medical Care; Mental Health; Alternative Medicine/Treatments; Alcohol/Drug Abuse ; Dental Care; Cancer; Problems associated with aging; Heart Disease; Obesity ; Lack of affordable/primary healthcare ; drug abuse; objesity; poor eating habits; not visiting a doctor; alcohol abuse,"Access to affordable health care and access to primary care services; Prevention, education, and services to address obesity, poor eating habits, chronic diseases, preventable conditions, and unhealthy lifestyles; Access to speciality care services; Access to mental health services; Age related issues including loss of mobility and mental health ",https://www.willsmemorialhospital.com/wp-content/uploads/2022/06/2022-WMH-Community-Health-Needs-Assessment-Implementation-Plan.pdf,https://www.willsmemorialhospital.com/wp-content/uploads/2022/06/2022-WMH-Community-Health-Needs-Assessment-Implementation-Plan.pdf,N/A
6380378,Winn Army Community Hospital,1061 Harmon Avenue,Hinesville,31314-5641,GA,"Department of the Army, Office of the Surgeon General",Public,N/A unable to find,,,,,,,,,
