ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Non-Profit_Status,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact,,
6421430,Parkview Wabash Hospital,10 John Kissinger Drive,Wabash,46992-1648,IN,Parkview Health,Non-Profit,2022,List of Counties,"Allen, DeKalb, Huntington, LaGrange, Noble, Wabash, Whitley, Kosciusko ",N/A,N/A,"Mental health, obesity, chronic disease, substance use and abuse, cancer, child abuse and neglect, Alzheimer's disease","Mental health, obesity, chronic disease, substance use and abuse, cancer, child abuse and neglect, Alzheimer's disease",https://www.parkview.com/-/media/parkview-media/file/2020-pa---albright/2022-wabash-county-chna.ashx,https://www.parkview.com/-/media/parkview-media/file/2020-pa---albright/2020-parkview-wabash-implentation-strategy.ashx,Jill.McAllister@parkview.com,,
6420197,Parkview Whitley Hospital,1260 East State Road 205,Columbia City,46725-9492,IN,Parkview Health,Non-Profit,2022,List of Counties,"Allen, DeKalb, Huntington, Kosciusko, LaGrange, Noble, Wabash, Whitley",N/A,N/A,"Mental health services, Substance use disorder services, Access to healthy food, Access to recreational spaces, Access to birth control, Access to primary care providers, Senior services, Job training, Health insurance, Childcare","Substance Use Disorder, Obesity",https://www.parkview.com/-/media/parkview-media/file/2020-pa---albright/2022-whitley-county-chna.ashx,https://www.parkview.com/-/media/parkview-media/file/2020-pa---albright/2022-whitley-county-chna.ashx,Jill.McAllister@parkview.com,,
6421325,Perry County Memorial Hospital,8885 State Road 237,Tell City,47586-2750,IN,Alliant Management Services,Non-Profit,2019,"Combination of counties, zip codes, and places","Hancock, Perry, Spencer","42348, 42348, 47514, 47515, 47520, 47525, 47551, 47574, 47576, 47515, 47586, 47637, 47588, 47523, 47531, 47536, 47537, 47550, 47577, 47579, 47611, 47615, 47617, 47634, 47635","Hawesville, Lewisport, Branchville, Bristow, Cannelton, Tobinsport, Derby, Leopold, Rome, St. Croix, Siberia, Tell City, Tennyson, Troy, Dale, Evanston, Fulda, Gentryville, Lamar, St. Meinrad, Santa Claus, Chrisney, Grandview, Hatfield, Richland, Rockport","Illegal or prescription drug misuse, Substance Use Disorder, Transportation, Availability of medical services afterhours and on weekends","Illegal or prescription drug misuse, Substance Use Disorder, Transportation, Availability of medical services afterhours and on weekends",https://www.pchospital.org/documents/content/Perry-CHNA-Final_compressed-1.pdf,https://www.pchospital.org/documents/content/Perry-CHNA-Final_compressed-1.pdf,N/A,,
6420198,Physicians' Medical Center,4023 Reas Lane,New Albany,47150-2228,IN,,For-Profit,N/A unable to find,,,,,,,,,,,
6420072,Pinnacle Hospital,9301 Connecticut Drive,Crown Point,46307-7486,IN,,Unable to find,N/A unable to find,,,,,,,,,,,
6421150,Plymouth Medical Center,1915 Lake Avenue,Plymouth,46563-9366,IN,Trinity Health,Non-Profit,N/A unable to find,,,,,,,,,,,
6421390,Porter Regional Hospital,85 East U. S. Highway 6,Valparaiso,46383-8947,IN,"Community Health Systems, Inc.",For-Profit,2022,List of Counties,Porter,N/A,N/A,"Maternal and Children's Health, Mental Health and Disorders, Access to care, Diabetes, Heart Disease and Stroke, Cancer, Alcohol and Drug Use, Older Adults, Physical Activity.","Maternal and Children's Health, Mental Health and Disorders, Access to care, Diabetes, Heart Disease and Stroke, ",https://www.comhs.org/-/media/Files/PDFs/AboutUs/CHNA/2022-CHNA-Implementation-Plan.ashx,https://www.comhs.org/-/media/Files/PDFs/AboutUs/CHNA/2022-CHNA-Implementation-Plan.ashx,NA,,
6429155,Porter-Starke Services,601 Wall Street,Valparaiso,46383-2512,IN,,Non-Profit,N/A unable to find,,,,,,,,,,,
6421485,Pulaski Memorial Hospital,616 East 13th Street,Winamac,46996-1117,IN,,Non-Profit,2022,Combination of counties and zip codes,"Pulaski, Starke","46996, 47946, 46960, 46366, 46975, 47957, 46534, 47978, 47960, 46985, 46939, 46511, 46374, 46947",N/A,"substance use disorder, affordability, transportation, telehealth services ","substance use disorder, affordability, transportation, expansion of services ",http://www.pmhnet.com/media/site/pulaski-chna-2022-final-report.pdf,http://www.pmhnet.com/media/site/2022-community-health-needs-assessment-implementation-plan.pdf,bledley@pmhnet.com,,
6420520,Putnam County Hospital,1542 South Bloomington Street,Greencastle,46135-2297,IN,,Non-Profit,2019,"Combination of counties, zip codes, and places","Putnam, Owen, Clay, Marion, Hendricks","46105, 46210, 46172, 46121, 46170, 46171, 46172, 46128, 45135, 46175","Bainbridge,Cloverdale, Barnard, Belle Union, Coastville, Fillmore, Greencastle, Putnamville, Reelsville, Roachdale, Russelville","perception of poor general health, perception of poor physical/mental health, obesity, smoking/tobacco use, physical inactivity, alcohol consumption, sexually transmitted infections, teen birth rate / family planning, cancer, diabetes, asthma, heart disease, access to care, stroke, geriatric care, lack of family support, nutritional/health education, poor eating habits/diets, drug/substance abuse, poverty, transportation, access to exercise opportunities, women's health","obesity, smoking/tobacco use, physical inactivity, cancer, heart disease, access to exercise opportunities",https://irp.cdn-website.com/a3b4d90c/files/uploaded/Attachment-B-Putnam-County-Hospital-2019-Community-Health-Needs-Assessment.pdf,N/A,N/A,,
6420042,Regency Hospital of Northwest Indiana,"4321 Fir Street, 4th Floor",East Chicago,46312-3049,IN,Select Medical Corporation,Unable to find,N/A unable to find,,,,,,,,,,,
6420189,Regional Health Systems - Mental Health,1441 E 84th Place,Merrillville,46410,IN,Regional Health Systems,Non-Profit,N/A unable to find,,,,,,,,,,,
6420011,Rehabilitation Hospital ,7970 West Jefferson Boulevard,Fort Wayne,46804-4140,IN,Lutheran Health Network,Unable to find,N/A unable to find,,,,,,,,,,,
6420006,Rehabilitation Hospital of Indiana,4141 Shore Drive,Indianapolis,46254-2607,IN,Indiana University Health,Non-Profit,2021,Combination of counties and zip codes,Marion,"46218, 46235, 46254, 46226, 46222, 46222, 46224",N/A,"COVID-19 Pandemic, Mental Health Status, Obesity and Diabetes, Smoking, Social Determinants of Health, Substance Use Disorder, Violence and Injuries",obesity and social determinants of health,https://www.rhirehab.com/media/1631/community-health-needs-assessments-2018.pdf,https://www.rhirehab.com/media/2167/2022_2024-implementation-strategy-rhi-draft-mb-dk-edits-59.pdf,info@rhin.com,,
6421190,Reid Health,1100 Reid Parkway,Richmond,47374-1157,IN,,Non-Profit,2019,List of Counties,"Wayne, Randolph, Fayette, Union. Franklin, Henry, Preble, Darke",N/A,N/A,"Access to Health Services, Cancer, Children's Health, Diabetes, Economy, Exercise, Nutrition and Weight, Heart Disease and Stroke, Low Income and Underserved, Mental Health and Mental Disorders, Older Adults and Aging, Substance Abuse, Transportation","Mental Health and Substance Misuse, Physical Activity, Nutrition and Weight, Adverse Childhood Experiences",https://dynamix-cdn.s3.amazonaws.com/reidhealthorg/reidhealthorg_328918398.pdf,https://dynamix-cdn.s3.amazonaws.com/reidhealthorg/reidhealthorg_328918398.pdf,communitybenefit@reidhealth.org,,
6420735,Richard L. Roudebush Veterans Affairs Medical Center,1481 West Tenth Street,Indianapolis,46202-2884,IN,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,,,
6421200,Richmond State Hospital,498 NW 18th Street,Richmond,47374-2851,IN,,Public,N/A unable to find,,,,,,,,,,,
6420815,River Bend Hospital,2900 North River Road,West Lafayette,47906-3744,IN,,Non-Profit,2021,List of Counties,"Benton, Carroll, Clinton, Fountain, Montgomery, Tippecanoe, Warren, White",N/A,N/A,"Mental Health, Transportation-Related Factors, Substance Use and Abuse, Child Abuse and Adverse Childhood Experiences, Access to Care Factors, Housing","Mental Health and Adverse Childhood Experiences (ACES), Substance Use and Abuse, Overall Health & Well-Being",https://www.nchsi.com/storage/app/media/2021%20NCHS%20CHNA%20Final.pdf,https://www.nchsi.com/storage/app/media/pdfs/2021%20NCHS%20CHNA%20Implementation%20Plan%20FINAL.pdf,N/A,,
6421098,Riverview Health,395 Westfield Road,Noblesville,46060-1425,IN,,Non-Profit,2021,List of Counties,Hamilition,N/A,N/A,"Access to and supply of mental health providers (particularly for low-income populations), Needs of a growing senior population, including aging in place and cognitive care, Mental health, Alcohol use and excessive drinking, Access to care disparities, particularly for low-income populations","Access to and supply of mental health providers, Needs of a growing senior population, Substance abuse and overdoses, Access to care disparities, particularly for low-income populations, Transportation barriers, Food insecurity and access to healthy food, Significant insurance barriers with uninsured populations having few options and providers not accepting Medicaid",https://riverview.org/downloads/pdfs/2021-community-health-needs-assessment.pdf,https://riverview.org/downloads/pdfs/chna-implementation-strategy.pdf,N/A,,
6421255,Rush Memorial Hospital,1300 North Main Street,Rushville,46173-1198,IN,,Unable to find,N/A unable to find,,,,,,,,,,,
6421300,Saint Joseph Health System,5215 Holy Cross Parkway,Mishawaka,46545-1469,IN,Trinity Health,Non-Profit,2018,List of Counties,"St. Joseph, Marshall, Elkhart",N/A,N/A,"Improved nutrition and eating habits, access to wellness resources, increased participation in physical activities and exercise programs, access to mental healthcare, and access to dental care","Nutrition, access to wellness resources, exercise programs, and mental health ",https://www.sjmed.com/assets/documents/communityhealthneedsassessment/183002-sjhs-chwb-chnastjoecnty2018_approved-email.pdf,https://www.sjmed.com/assets/documents/communityhealthneedsassessment/implementation_sjc.pdf,N/A,,
6421260,Schneck Medical Center,411 West Tipton Street,Seymour,47274-2363,IN,Schneck Medical Center ,Non-Profit,2019,List of Zip Codes,N/A,"47220, 47228, 47229, 47235, 47249, 47260, 47264, 47274, 47281, 47102, 47167, 47170, 47245, 47265, 47273, 47282",N/A,"Access to healthcare services, cancer, diabetes, heart disease and stroke, infant and family planning, nutrition, physical activity, and weight, tobacco use","Access to healthcare services, cancer, diabetes, heart disease and stroke, infant and family planning, nutrition, physical activity, and weight, tobacco use",https://www.schneckmed.org/general-uploads/PDF-Assets/2019-CHNA-Implementation-Plan-SIGNED.pdf,https://www.schneckmed.org/general-uploads/PDF-Assets/2019-CHNA-Implementation-Plan-SIGNED.pdf,N/A,,
6421259,Scott Memorial Health,1415 North Gardner Street,Scottsburg,47170,IN,LifePoint Health,Non-Profit,2019,Combination of counties and places,Scotts  ,N/A,"Finely, Jennings, Johnson, Lexington ","Blood pressure, cholesterol, diabetes, obesity, smoking, substance abuse","Blood pressure, cholesterol, diabetes, obesity, smoking, substance abuse",Community Needs Assessment | Scott Memorial Health,Community Needs Assessment | Scott Memorial Health,N/A,,
6420053,Select Specialty Hospital-Evansville,400 SE 4th Street,Evansville,47713-1206,IN,Select Medical Corporation,Unable to find,N/A unable to find,,,,,,,,,,,
6420012,Southern Indiana Rehabilitation Hospital,3104 Blackiston Boulevard,New Albany,47150-9579,IN,Vibra Healthcare,Unable to find,N/A unable to find,,,,, ,,,,,,
6420260,St. Catherine Hospital,4321 Fir Street,East Chicago,46312-3097,IN,Community Healthcare System,Non-Profit,2022,"Combination of counties, zip codes, and places","Lake, Porter","46307, 46324 ,46311, 46342","Gary, Crown Point, Schneider, Valparaiso, Kouts","Cancer, Diabetes, Heart Disease and Stroke, Nutrition and Weight status, Maternal, Infant, and Child Health, Adult Mental Health.","Cancer, Diabetes, Heart Disease and Stroke, Nutrition and Weight status, Maternal, Infant, and Child Health, Adult Mental Health.",https://www.comhs.org/about-us/community-health-needs-assessment,https://www.comhs.org/-/media/Files/PDFs/AboutUs/CHNA/2022-CHNA-Implementation-Plan.ashx,N/A,,
6420450,St. Joseph Hospital,700 Broadway,Fort Wayne,46802-1493,IN,"Community Health Systems, Inc.",Unable to find,N/A unable to find,,,,,,,,,,,
6420565,St. Mary Medical Center,1500 South Lake Park Avenue,Hobart,46342-6699,IN,Community Healthcare System,Non-Profit,2022,Combination of counties and zip codes,"Lake, Porter","46320, 46410, 46321, 46375",N/A,"Maternal & Children's Health, Mental Health and Mental Disorders, Access to Healthcare, Diabetes, Heart Disease and Stroke, Cancer, Alcohol and Drug Use, Older Adults, Physical Activity, Weight Status","Maternal & Children's Health, Mental Health and Mental Disorders, Access to Healthcare, Diabetes, Heart Disease and Stroke, Cancer",https://www.comhs.org/-/media/Files/PDFs/AboutUs/CHNA/2022-CHNA-Implementation-Plan.ashx,https://www.comhs.org/-/media/Files/PDFs/AboutUs/CHNA/2022-CHNA-Implementation-Plan.ashx,N/A,,
6420050,St. Vincent Anderson,2015 Jackson Street,Anderson,46016-4339,IN,Ascension Healthcare,Non-Profit,2021,Combination of counties and zip codes,Madison,"46322, 46394, 46323, 46385",N/A,"Acces to Care; COVID-19 Pandemic; Maternal, Infant, and Child Health; Mental Health Status and Access to Mental Health Services; Obesity, Physical Activity, and Associated Chronic Disease; Services for Seniors; Smoking and Tobacco Use; Social Determinants of Health; Substance Use Disorders and Overdoses","Access to Care, Mental Health, Substance Use Disorder",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-anderson-hospital-madison-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-anderson.pdf,N/A,,
6420175,St. Vincent Carmel Hospital,13500 North Meridian Street,Carmel,46032-1456,IN,Ascension Healthcare,Non-Profit,2021,Combination of counties and zip codes,Hamilton,"46030, 46031, 46034, 46069, 46062, 46074, 46060, 46033, 46037, 46038, 46032, 46290, 46280",N/A,"Access to Care, Alcohol Misuse, COVID-19 Pandemic, Mental Health / ACEs, Service for Seniors, Substance Use Disorders and Overdoses","Access to Care, Mental Health, Substance Use Disorder",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-carmel-hamilton-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-carmel.pdf,N/A,,
6420157,St. Vincent Clay Hospital,1206 East National Avenue,Brazil,47834-2797,IN,Ascension Healthcare,Non-Profit,2019,List of Counties,Clay,N/A,N/A,"Mental Health, Substance abuse/alcohol abuse, Access to Care, Obesity, Child Abuse ","Access to Health Services, nutrition and weight status (food security), mental health ",https://www.stvincent.org/chna,https://www.stvincent.org/chna,CommunityDevelopment@stvincent.org,,
6420110,St. Vincent Dunn Hospital,1600 23rd Street,Bedford,47421-4704,IN,Ascension Healthcare,Non-Profit,2019,List of Counties,Lawrence ,N/A,N/A,"mental health, substance abuse, family planning, transportation, child abuse","access to health services, food security, and mental health ",https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/2019_chna_report_sv_dunn.pdf?la=en&hash=A9C88E7F45C0FDEF2E6D1B615B7BBEC4ADA697BF,https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/fy20_fy22_implementation_strategy_sv_dunn.pdf?la=en&hash=0F045E6E1B33AEDC2C08FB2D548292C8442A9AFA,N/A,,
6420027,St. Vincent Evansville,3700 Washington Avenue,Evansville,47714-0541,IN,Ascension Healthcare,Non-Profit,2019,List of Counties,Vanderburgh,N/A,N/A,"mental health, substance abuse, family planning, transportation, child abuse","mental health, substance abuse, family planning, transportation, child abuse",https://www.stvincent.org/chna,https://www.stvincent.org/chna,NA,,
6420482,St. Vincent Fishers Hospital,13861 Olio Road,Fishers,46037-3487,IN,Ascension Healthcare,Non-Profit,2019,Combination of counties and zip codes,Hamilton,"46030, 46031, 46032, 46033, 46034, 46037, 46038, 46040, 46055, 46060, 46062, 46069, 46074, 46077, 46250, 46256, 46260, 46280, 46290",N/A,"Mental Health, Substance Abuse, Alcohol Abuse, Older Adults and Aging, Elder Care, Family Care, Access to Care, Tobacco Use","Mental Health, Access to Health Services, Nutrition ands Weight Status, Food Security",https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/2019_chna_report_sv_fishers.pdf?la=en&hash=7F7A1DCB9179D6298401169D59E2874D7027B7C3,https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/fy20_fy22_implementation_strategy_sv_fishers.pdf?la=en&hash=DB239291CDAC1B985CEC44CF8654C9B8268F2BD6,CommunityDevelopment@stvincent.org,,
6420036,St. Vincent Heart Center,10580 North Meridian Street,Indianapolis,46290-1028,IN,Ascension Healthcare,Non-Profit,2019,Combination of counties and zip codes,Hamilton,"46030, 46031, 46032, 46033, 46034, 46037, 46038, 46040 ,46055 ,46060, 46062, 46069, 46074, 46077, 46250, 46256, 46260, 46280, 46290",N/A,"Mental Health, Substance Abuse, Alcohol Abuse, Older Adults and Aging, Elder Care, Family Care, Access to Care, Tobacco Use","Mental Health, Access to Health Services, Nutrition ands Weight Status, Food Security",https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/2019_chna_report_sv_heart_center.pdf?la=en&hash=69C458A67BC286874EB9CE18D6063906630D6576,https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/fy20_fy22_implementation_strategy_sv_heart_center.pdf?la=en&hash=50EB9E33577F47BFF7ABD9B52B9A318BB00A050F,CommunityDevelopment@stvincent.org,,
6420715,St. Vincent Indianapolis Hospital,2001 West 86th Street,Indianapolis,46260-1991,IN,Ascension Healthcare,Non-Profit,2019,Combination of counties and zip codes,Marion,"46077, 46107, 46113, 46201, 46202, 46203, 46204, 46205, 46208, 46214, 46216, 46217, 46218, 46219, 46220, 46221, 46222, 46224, 46225, 46226, 46227, 46228, 46229, 46231, 46234, 46235, 46236, 46237, 46239, 46240, 46241, 46250, 46254, 46256, 46259, 46260, 46268, 46278",N/A,"Mental Health, Homelessness, Housing, Substance Abuse, Alcohol Abuse, Chronic Health Conditions, Youth Services","Access to Health Services, Nutrition and Weight Status, Food Security, Mental Health",https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/2019_chna_report_sv_indianapolis.pdf?la=en&hash=30D711C455094DFE1B21A29B7ADBDFF7E59484AB,https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/fy20_fy22_implementation_strategy_sv_indianapolis.pdf?la=en&hash=F7521E54B0EC083DEBB1CDEE78B48A86581533E8,CommunityDevelopment@stvincent.org,,
6421105,Ascention St. Vincent Jennings,301 Henry Street,North Vernon,47265-1097,IN,Ascension Healthcare,Non-Profit,2021,List of Counties,Jennings,N/A,N/A,"Access to Care, COVID-19 Pandemic, Maternal; Infant; and Child Health, Mental Health Status and Access to Mental Health Sevices, Obesity; Physical Inactivity; and Associated Chronic Disease, Services for Seniors, Social Determinants of Health,  Smoking and Tabacco Use, Substance Use Disorders and Overdoses","Access to Care, Mental Health, Senior Services",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-jennings-hospital-jennings-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-jennings.pdf,N/A,,
6420780,Ascention St. Vincent Kokomo,1907 West Sycamore Street,Kokomo,46901-4197,IN,Ascension Healthcare,Non-Profit,2021,List of Counties,Howard,N/A,N/A,"Access to Care, COVID-19 Pandemic, Food Security, Maternal, Infant, and Child Health, Mental Health Status and Access to Mental Health Services, Racial, Ethnic Disparities, Services for Seniors, Social Determinants of Health, Smoking and Tobacco Use, Substance Use Disorders and Overdoses","Access to Care, Mental Health, Substance Use Disorder",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-kokomo-hospital-howard-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-kokomo.pdf,N/A,,
6420280,Ascention St. Vincent Mercy,1331 South 'A' Street,Elwood,46036-1942,IN,Ascension Healthcare,Non-Profit,2021,List of Counties,Madison,N/A,N/A,"Access to Care, COVID-19 Pandemic, Maternal, Infant, and Child Health, Mental Health Status and Access to Mental Health Services, Obesity, Physical Inactivity and Associated Chronic Disease, Services for Seniors, Social Determinants of Health, Smoking and Tobacco Use, Substance Use Disorders and Overdoses","Access to Care, Mental Health, Senior Services",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-mercy-madison-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-mercy.pdf,N/A,,
6421490,St. Vincent Randolph Hospital,473 Greenville Avenue,Winchester,47394-9436,IN,Ascension Healthcare,Non-Profit,2021,Combination of counties and zip codes,Randolph,"47380, 47368, 47358, 47340, 47394, 47355, 47390, 47382",N/A,"Access to Care, COVID-19 Pandemic, Maternal, Infant, and Child Health, Mental Health Status and Access to Mental Health Services, Obesity, Physical Inactivity, and Associated Chronic Disease, Services for Seniors, Social Determinants of Health, including: Poverty, Affordable Housing, Food Insecurity, Transportation; Smoking and Tobacco Use; Substance Use Disorders and Overdoses","Access to Health Services, Mental Health, Senior Services",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-randolph-hospital-randolph-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-randolph.pdf,N/A,,
6421257,St. Vincent Salem Hospital,911 North Shelby Street,Salem,47167-1694,IN,Ascension Healthcare,Non-Profit,2021,List of Counties,Washington,N/A,N/A,"Access to Care, COVID-19 Pandemic, Maternal, Infant, and Child Health, Mental Health Status and Access to Mental Health Services, Obesity, Physical Inactivity, and Associated Chronic Disease, Services for Seniors, Social Determinants of Health, including: Poverty, Affordable Housing, Food Insecurity, Transportation; Smoking and Tobacco Use; Substance Use Disorders and Overdoses","Access to Care, Mental Health, Senior Services",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-salem-hospital-washington-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-salem.pdf,N/A,,
6420075,St. Vincent Seton Specialty Hospital,8050 Township Line Road,Indianapolis,46260-2478,IN,Ascension Healthcare,Non-Profit,2021,List of Counties,Marion,N/A,N/A,"COVID-19 Pandemic, Food Security, Mental Health Status and Access to Mental Health Services, Obesity, Social Determinants of Health Including: Poverty/Affordable Housing/Food Insecurity, Transportation, Smoking and Tobacco Use, Violence and Crime","Access to Care, Mental Health",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-seton-specialty-hospital-marion-county.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-is-ascension-st-vincent-seton-specialty.pdf,N/A,,
6420155,St. Vincent Warrick,1116 Millis Avenue,Boonville,47601-2204,IN,Ascension Healthcare,Non-Profit,2021,"Combination of counties, zip codes, and places","Warrick, Spencer, Pike","47523, 47537, 47601, 47610, 47613, 47619, 47630, 47637, 47639, 47660, 47601, 47610, 47613, 47619, 47630, 47634, 476371, 47523, 47531, 47532, 47536, 47537, 47550, 47552, 47556, 47577, 47579, 476352, 47541, 47558, 47567, 47568, 47585, 47590",Boonville," Access to care, chronic disease prevention and management, mental health and substance abuse, and maternal and child health, food access, poverty, alcohol use, obesity, homelessness, assault and violence, child neglect and abuse.","Mental health, access to care, substance/alcohol abuse, chronic health conditions",https://www.stvincent.org/-/media/files/inind/how-we-are-different/2016-chna/sv-williamsport.ashx?la=en     https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2019-st-vincent-warrick-chna-report.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2020-2022-st-vincent-warrick-implementation-strategy.pdf,CommunityDevelopment@stvincent.org,,
6421480,St. Vincent Williamsport Hospital,412 North Monroe Street,Williamsport,47993-1049,IN,Ascension Healthcare,Non-Profit,2019,"Combination of counties, zip codes, and places","Fountain, Warren","47918, 47932, 47987, 47952, 47990, 47949, 47969, 47994, 47958, 47988, 47917, 47948, 47951, 47955, 47959, 47965, 47993",Williamsport ,"Blood disorders, cardiovascular services, dermatology, diabetes care, digestive health, emergency medicine, laboratory services, medical imaging, nutrition support, orthopedics, primary care, rehabilitation services, respiratory care and spiritual care.    Access to Care, COVID-19 Pandemic, Maternal; Infant; and Child Health, Mental Health Status and Access to Mental Health Sevices, Obesity; Physical Inactivity; and Associated Chronic Disease, Services for Seniors, Social Determinants of Health, Smoking and Tabacco Use, Substance Use Disorders and Overdoses","Access to Care, COVID-19 Pandemic, Maternal; Infant; and Child Health, Mental Health Status and Access to Mental Health Sevices, Obesity; Physical Inactivity; and Associated Chronic Disease, Services for Seniors, Social Determinants of Health, Smoking and Tabacco Use, Substance Use Disorders and Overdoses",https://www.stvincent.org/-/media/files/inind/how-we-are-different/2016-chna/sv-williamsport.ashx?la=en https://healthcare.ascension.org/-/media/healthcare/compliance-documents/indiana/2021-chna-ascension-st-vincent-williamsport-fountain-and-warren-counties.pdf,https://www.stvincent.org/-/media/Files/ININD/How-we-are-Different/2019_chna/fy20_fy22_implementation_strategy_sv_williamsport.pdf?la=en&hash=186E72C19D4DA5283DEA38E64F522CD3AEEDCAD0,CommunityDevelopment@stvincent.org,,
6420770,Starke Hospital,102 East Culver Road,Knox,46534-2216,IN,"Community Health Systems, Inc.",For-Profit,N/A unable to find,,,,,,,,,,,
6421310,Sullivan County Community Hospital,2200 North Section Street,Sullivan,47882-7523,IN,QHR,Non-Profit,2020,"Combination of counties, zip codes, and places",Sullivan,"47838, 47848, 47849, 47850, 47855, 47861, 47879, 47882","Carlisle, Dugger, Fairbanks, Farmersburg , Hymera, Merom, Shelburn, Sullivan","Cancer, obesity/overweight, physical inactivity, diabetes, drug/substance abuse, heart disease, mental health, education/prevention, affordability/accessibility, smoking/tobacco use, hunger in children and senior citizens, alcohol abuse, suicide, alzhiemer's, stroke, women's health, kidney disease, chronic pain management, hypertension, lung disease, respiratory infections, accidents, flu/pneumonia, dental, liver disease","Cancer, obesity/overweight, physical inactivity, diabetes, drug/substance abuse, heart disease, mental health, education/prevention",https://www.schosp.com/wp-content/uploads/2022/01/03.16.2020-sullivan-county-community-hospital-chna-implementation-final-report-10.pdf, https://www.schosp.com/wp-content/uploads/2022/01/03.16.2020-sullivan-county-community-hospital-chna-implementation-final-report-10.pdf,n/a,,
6429152,Sycamore Springs Hospital,833 Park East Boulevard,Lafayette,47905-0785,IN,Springstone,For-Profit,N/A unable to find,,,,,,,,,,,
6421360,Terre Haute Regional Hospital,3901 South Seventh Street,Terre Haute,47802-5709,IN,HCA Healthcare,For-Profit,N/A unable to find,,,,,,,,,,,
6420032,The Women's Hospital,4199 Gateway Boulevard,Newburgh,47630-8940,IN,Deaconess Health System,For-Profit,2019,Combination of counties and zip codes,Vanderburgh,"47612, 47639, 47708, 47710, 47711, 47712, 47713, 47714, 47715, 47720, 47725",N/A,"substance abuse and alcohol abuse, mental health, food insecurity and food access, chronic health conditions, poverty","substance abuse and alcohol abuse, mental health, food insecurity and food access, chronic health conditions, poverty",https://www.deaconess.com/About-Us/Documents-About-Us/2019-CHNA-Vanderburgh-Co-6-17-19,https://www.deaconess.com/About-Us/Documents-About-Us/2019-CHNA-Vanderburgh-Co-6-17-20,CHNA@deaconess.com,,
6421366,Union Hospital,1606 North Seventh Street,Terre Haute,47804-2780,IN,,Non-Profit,2021,List of Counties,"Clay, Greene, Parke, Sullivan, Vermillion, Vigo, Clark, Crawford,  Edgar",N/A,N/A,"Access to Health Care and Primary Care, Drug and Alcohol Dependency, Cancer, Diabetes, Economy, Food Insecurity, Heart Disease, Birth Outcomes and Infant Mortality, Behavioral Health, Obesity (Youth & Adult), Exercise (Lack Of), STDs, Breast Cancer, Tobacco and Vape, Transportation (Lack of), Womenâs Health ","Heart Disease, Diabetes, Obesity, Cancer, Tobacco and Vape Usage, Exercise, Behavioral Health, Drug and Alcohol Dependency, Birth Outcomes and Infant Mortality",https://www.myunionhealth.org/assets/documents/community-benefit/communityhealthneedsassessment.pdf,https://www.myunionhealth.org/assets/documents/community-benefit/communityhealthneedsassessment.pdf,N/A,,
